model_key,model_name,alpha,p_event,seed,initialized_trajectories,sequential_steps,accepted_events,gate_passing_trajectories,gate_failing_trajectories,essentiality_gate_passing_fraction,essentiality_gate_failing_fraction,deletion_events,inversion_events,duplication_events,direct_hic_events,distance_fallback_events,uniform_events,structural_unique_endpoints_full_sample,structural_shannon_full_sample,structural_effective_shannon_full_sample,structural_inverse_simpson_full_sample,orf_unique_endpoints_full_sample,orf_shannon_full_sample,orf_effective_shannon_full_sample,orf_inverse_simpson_full_sample,top_missing_gate_genes,elapsed_seconds,effective_shannon_diversity_mean,effective_shannon_diversity_ci_low,effective_shannon_diversity_ci_high,pareto_optimal,passes_retention_0_50,passes_retention_0_70
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.07,1316201356,10000,20,11466,6597,3403,0.6597,0.3403,5096,4640,1730,10156,1310,0,4044,6.014730059877028,409.41530638056935,8.057674223812754,1817,3.1619209722626627,23.61591790725677,2.2963342418155475,S000000371:669;S000000242:655;S000000233:647;S000000295:642;S000000306:639;S000000291:636;S000000292:636;S000000293:636;S000000253:633;S000000328:628;S000000325:627;S000000313:626;S000000314:626;S000000215:626;S000000259:625;S000000356:623;S000000357:623;S000000358:623;S000000359:623;S000000283:618,166.22903609999958,135.56275484174662,110.32163225646843,159.00067209855874,False,True,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.07,2312135107,10000,20,11697,6526,3474,0.6526,0.3474,5174,4805,1718,9258,2439,0,3990,5.979049104392994,395.0645243688347,7.892126344658898,1750,3.0723407374307685,21.59238567359607,2.2327980602835416,S000000371:680;S000000356:638;S000000357:638;S000000358:638;S000000359:638;S000000328:597;S000000313:595;S000000314:595;S000000394:589;S000000325:587;S000000306:586;S000000340:584;S000000344:581;S000000346:581;S000000347:581;S000000396:577;S000000397:577;S000000415:564;S000000295:559;S000000400:558,91.81884949999947,135.01990510439256,111.09709326794692,160.41602690648335,False,True,False
linear_distance,linear-distance sampling,1.5,0.1,140491699,10000,20,16634,6433,3567,0.6433,0.3567,7324,6677,2633,0,16634,0,5026,7.422582626480698,1673.3495688669034,29.69856062394732,2634,4.741213344307802,114.57313403673244,4.371082372746267,S000000274:296;S000000291:296;S000000292:296;S000000293:296;S000000283:293;S000000284:293;S000000295:291;S000000313:291;S000000314:291;S000000325:285;S000000259:284;S000000306:282;S000000328:281;S000000344:279;S000000346:279;S000000347:279;S000000253:279;S000000242:271;S000000356:270;S000000357:270,193.68391359999987,428.1826221823945,366.71827568092226,483.8518621334868,False,True,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.07,1291112168,10000,20,11005,6098,3902,0.6098,0.3902,4876,4433,1696,2686,8319,0,3650,5.665395115434599,288.70202921179174,6.560320803915139,1612,2.690292801969418,14.735990015721878,1.9541455643219008,S000000306:1085;S000000295:1065;S000000291:1061;S000000292:1061;S000000293:1061;S000000313:1060;S000000314:1060;S000000328:1039;S000000325:1038;S000000283:1018;S000000284:1018;S000000274:1014;S000000259:1011;S000000340:1010;S000000253:997;S000000344:986;S000000346:986;S000000347:986;S000000242:984;S000000356:966,87.31982259999859,105.47925871372107,90.02163234425161,124.95007768446568,False,True,False
linear_distance,linear-distance sampling,1.5,0.12,2157732798,10000,20,18922,5975,4025,0.5975,0.4025,8358,7686,2878,0,18922,0,5030,7.765026962212014,2356.722030105563,55.30684692974914,2744,5.18884992480267,179.26226924401848,5.607695476993692,S000000295:339;S000000291:335;S000000292:335;S000000293:335;S000000283:320;S000000284:320;S000000242:316;S000000340:315;S000000306:314;S000000274:313;S000000356:312;S000000357:312;S000000358:312;S000000359:312;S000000259:311;S000000313:307;S000000314:307;S000000344:304;S000000346:304;S000000347:304,186.89865370000007,580.7597570789394,512.0811601660054,621.6391628613638,False,True,False
linear_distance,linear-distance sampling,1.0,0.09,1595675989,10000,20,14232,5895,4105,0.5895,0.4105,6298,5675,2259,0,14232,0,4237,6.734324151321722,840.7750553129854,14.605597456389416,2155,3.861090320765405,47.51713205073486,2.947814283507578,S000000291:700;S000000292:700;S000000293:700;S000000306:697;S000000295:690;S000000313:681;S000000314:681;S000000283:679;S000000284:679;S000000259:672;S000000274:669;S000000253:661;S000000325:657;S000000328:648;S000000242:634;S000000340:618;S000000344:612;S000000346:612;S000000347:612;S000000233:590,179.62924250000015,260.84754938380024,233.284404264585,290.27163537504657,False,True,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.09,1859482873,10000,20,14128,5888,4112,0.5888,0.4112,6247,5711,2170,11085,3043,0,4173,6.660789625459162,781.1675234230137,13.705733799513895,2013,3.815021165341436,45.3777168076532,2.944102503568822,S000000371:768;S000000291:737;S000000292:737;S000000293:737;S000000295:735;S000000242:725;S000000325:725;S000000328:724;S000000306:721;S000000274:718;S000000283:712;S000000284:712;S000000313:712;S000000314:712;S000000356:708;S000000357:708;S000000358:708;S000000359:708;S000000253:706;S000000215:703,99.90973380000104,242.27846865390896,205.93046456291745,282.1201491449695,False,True,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.09,3674923251,10000,20,14132,5881,4119,0.5881,0.4119,6206,5760,2166,12508,1624,0,4185,6.749321650286706,853.4796084661599,15.057264880984771,1974,3.76092502695355,42.9881728110173,2.888088390157498,S000000371:778;S000000295:771;S000000356:769;S000000357:769;S000000358:769;S000000359:769;S000000313:767;S000000314:767;S000000306:764;S000000328:761;S000000291:758;S000000292:758;S000000293:758;S000000325:758;S000000340:750;S000000215:745;S000000344:744;S000000346:744;S000000347:744;S000000242:744,185.7797950999993,261.08573298189435,226.42440779726905,298.67077936289274,False,True,False
linear_distance,linear-distance sampling,0.5,0.07,2525498675,10000,20,10991,5848,4152,0.5848,0.4152,5037,4407,1547,0,10991,0,3464,5.560045344805223,259.834618205978,6.246952521551633,1466,2.517396670478824,12.396283010769608,1.859786277767556,S000000283:1206;S000000284:1206;S000000306:1205;S000000274:1195;S000000313:1191;S000000314:1191;S000000295:1191;S000000291:1189;S000000292:1189;S000000293:1189;S000000259:1188;S000000325:1182;S000000328:1179;S000000253:1177;S000000340:1157;S000000344:1156;S000000346:1156;S000000347:1156;S000000242:1122;S000000233:1115,158.2816642000007,97.92275460543698,81.41631243623578,115.12653601467527,False,True,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.09,2440376121,10000,20,14078,5685,4315,0.5685,0.4315,6278,5637,2163,7922,6156,0,4097,6.747403334298328,851.8439342590739,15.213063307536697,1983,3.7670000326058446,43.25012106677856,2.8824396619652,S000000371:795;S000000295:765;S000000356:765;S000000357:765;S000000358:765;S000000359:765;S000000306:760;S000000291:759;S000000292:759;S000000293:759;S000000313:757;S000000314:757;S000000325:743;S000000242:742;S000000328:741;S000000344:736;S000000346:736;S000000347:736;S000000340:734;S000000253:733,101.05358580000028,265.53254068660965,231.5772483823291,307.3432825514902,False,True,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.1,920122771,10000,20,15620,5595,4405,0.5595,0.4405,6758,6469,2393,12342,3278,0,4254,7.072756103893166,1179.394091606183,21.6681687075734,2118,4.144971784596149,63.11584103767697,3.383655220249252,S000000371:834;S000000356:810;S000000357:810;S000000358:810;S000000359:810;S000000313:791;S000000314:791;S000000325:791;S000000295:789;S000000233:782;S000000253:782;S000000306:781;S000000291:780;S000000292:780;S000000293:780;S000000328:780;S000000242:777;S000000259:775;S000000283:771;S000000284:771,107.06702669999868,350.6843102004399,315.913494883763,401.2790959686801,False,True,False
linear_distance,linear-distance sampling,1.0,0.1,3958821903,10000,20,15376,5578,4422,0.5578,0.4422,6808,6262,2306,0,15376,0,4263,7.052556919720224,1155.8102818536129,20.97722001682811,2170,4.136613620821871,62.59050697387168,3.336890070607091,S000000306:695;S000000325:691;S000000313:689;S000000314:689;S000000283:685;S000000284:685;S000000328:683;S000000340:683;S000000274:671;S000000295:671;S000000344:669;S000000346:669;S000000347:669;S000000291:666;S000000292:666;S000000293:666;S000000253:657;S000000259:653;S000000356:649;S000000357:649,189.56841310000075,343.51043134875977,296.8494021070269,382.3105965964513,False,True,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.1,1477168291,10000,20,15455,5523,4477,0.5523,0.4477,6755,6359,2341,13729,1726,0,4213,7.088408484778075,1197.9996479110623,22.359569924946506,2027,4.074966326981457,58.84849894838736,3.314489543452008,S000000371:877;S000000242:843;S000000313:833;S000000314:833;S000000328:826;S000000253:825;S000000356:824;S000000357:824;S000000358:824;S000000359:824;S000000233:817;S000000325:816;S000000259:813;S000000215:813;S000000283:808;S000000284:808;S000000340:804;S000000295:803;S000000306:803;S000000208:799,194.74579079999967,354.636101068859,307.46207019366466,408.0305487634423,False,True,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.1,655664069,10000,20,15000,5307,4693,0.5307,0.4693,6815,5845,2340,8454,6546,0,3967,6.880084761727423,972.7088047763172,18.14925445269502,2039,4.090786202275959,59.78687781084034,3.3177295169650494,S000000291:853;S000000292:853;S000000293:853;S000000295:851;S000000371:845;S000000283:834;S000000284:834;S000000313:828;S000000314:828;S000000306:825;S000000233:824;S000000242:821;S000000274:807;S000000356:806;S000000357:806;S000000358:806;S000000359:806;S000000328:803;S000000325:800;S000000259:796,104.97800819999976,306.1188246512747,265.9384337427104,347.27562625783025,False,True,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.09,1982738802,10000,20,13469,5276,4724,0.5276,0.4724,5974,5451,2044,3317,10152,0,3749,6.515745940194525,675.697803732882,12.754366817229185,1777,3.4076959526061894,30.195591974137542,2.514262632744027,S000000313:1285;S000000314:1285;S000000306:1278;S000000325:1268;S000000295:1265;S000000328:1265;S000000291:1262;S000000292:1262;S000000293:1262;S000000274:1248;S000000283:1248;S000000284:1248;S000000340:1225;S000000259:1210;S000000253:1201;S000000344:1197;S000000346:1197;S000000347:1197;S000000242:1178;S000000356:1174,98.68875740000112,228.73100381864688,190.5433866601095,258.75736528246586,False,True,False
linear_distance,linear-distance sampling,1.5,0.15,426479639,10000,20,22416,5236,4764,0.5236,0.4764,9876,9085,3455,0,22416,0,4760,8.081500014366267,3234.08076766583,163.77357228195942,2909,5.8694158192857016,354.0420952804265,8.77615124239489,S000000283:403;S000000284:403;S000000274:384;S000000291:379;S000000292:379;S000000293:379;S000000371:376;S000000344:375;S000000346:375;S000000347:375;S000000340:372;S000000295:371;S000000259:366;S000000356:361;S000000357:361;S000000358:361;S000000359:361;S000000306:359;S000000253:356;S000000242:350,190.1122642000009,808.6229849996415,745.6415593179206,866.009235985446,False,True,False
linear_distance,linear-distance sampling,0.5,0.09,340349571,10000,20,13467,5178,4822,0.5178,0.4822,5967,5453,2047,0,13467,0,3635,6.413819376087363,610.2198951660125,11.802039278382106,1730,3.2762583014690536,26.476519972892813,2.391517380895463,S000000274:1393;S000000283:1371;S000000284:1371;S000000259:1365;S000000295:1360;S000000291:1358;S000000292:1358;S000000293:1358;S000000253:1343;S000000306:1338;S000000313:1316;S000000314:1316;S000000242:1307;S000000233:1299;S000000325:1281;S000000328:1279;S000000344:1277;S000000346:1277;S000000347:1277;S000000340:1267,179.4570302000002,209.71202213862466,180.63386625662,242.8799311233744,False,True,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.1,3581944228,10000,20,14688,4993,5007,0.4993,0.5007,6387,5973,2328,3380,11308,0,3743,6.793494682402262,892.0254668049837,17.180139577161288,1872,3.699641494456176,40.43280637618066,2.806571642694524,S000000313:1292;S000000314:1292;S000000306:1290;S000000295:1284;S000000291:1283;S000000292:1283;S000000293:1283;S000000274:1268;S000000325:1264;S000000283:1262;S000000284:1262;S000000328:1258;S000000259:1256;S000000253:1245;S000000340:1242;S000000344:1227;S000000346:1227;S000000347:1227;S000000356:1225;S000000357:1225,104.2407500999998,296.65411470725377,252.5864848292441,342.07628067337805,False,False,False
linear_distance,linear-distance sampling,1.0,0.12,2778378777,10000,20,17657,4985,5015,0.4985,0.5015,7706,7232,2719,0,17657,0,4173,7.507538265205232,1821.723418410887,44.54028035925846,2291,4.719476270885416,112.10952226890736,4.421454768215563,S000000306:785;S000000313:784;S000000314:784;S000000283:779;S000000284:779;S000000295:778;S000000328:778;S000000344:773;S000000346:773;S000000347:773;S000000291:772;S000000292:772;S000000293:772;S000000340:772;S000000325:768;S000000274:760;S000000356:759;S000000357:759;S000000358:759;S000000359:759,204.71861470000024,528.727083285881,473.65056449274516,588.8833373502196,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.12,1352135446,10000,20,17568,4949,5051,0.4949,0.5051,7686,7201,2681,13908,3660,0,4054,7.408605854897098,1650.124229880529,38.77565071740792,2180,4.696484447530259,109.56132602753694,4.469817337290103,S000000371:1006;S000000356:962;S000000357:962;S000000358:962;S000000359:962;S000000344:921;S000000346:921;S000000347:921;S000000253:919;S000000328:918;S000000340:917;S000000325:916;S000000306:914;S000000259:907;S000000295:899;S000000313:896;S000000314:896;S000000274:895;S000000283:890;S000000284:890,110.86566130000028,499.53359709843755,446.6762374719278,549.2572507967436,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.12,2377434645,10000,20,17264,4817,5183,0.4817,0.5183,7660,6939,2665,9754,7510,0,3960,7.355333206824648,1564.518216699285,36.20177112375556,2125,4.55354094021717,94.96808997898772,4.128591445670478,S000000371:930;S000000306:912;S000000295:908;S000000313:908;S000000314:908;S000000325:908;S000000242:904;S000000328:899;S000000253:896;S000000291:893;S000000292:893;S000000293:893;S000000259:890;S000000356:886;S000000357:886;S000000358:886;S000000359:886;S000000233:883;S000000274:882;S000000283:882,111.84621340000012,473.28300811668515,424.23155366720573,520.151005486335,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.12,2079310279,10000,20,17278,4813,5187,0.4813,0.5187,7646,6971,2661,15367,1911,0,3927,7.325673278180571,1518.7961267959954,34.82820268793196,2081,4.586915253805441,98.19106798154236,4.256736595580079,S000000371:1087;S000000356:1020;S000000357:1020;S000000358:1020;S000000359:1020;S000000325:963;S000000328:959;S000000242:955;S000000340:945;S000000313:942;S000000314:942;S000000344:942;S000000346:942;S000000347:942;S000000233:939;S000000215:937;S000000208:916;S000000253:916;S000000394:916;S000000306:906,204.6500486999994,466.06913858891346,404.3822794501254,529.1390957027954,False,False,False
linear_distance,linear-distance sampling,0.5,0.1,3432696791,10000,20,14370,4791,5209,0.4791,0.5209,6453,5731,2186,0,14370,0,3576,6.720569940417187,829.2900227185706,16.4137643275619,1769,3.5742992072747457,35.66961504801096,2.6840580940490484,S000000306:1492;S000000291:1489;S000000292:1489;S000000293:1489;S000000295:1484;S000000274:1483;S000000283:1471;S000000284:1471;S000000328:1464;S000000325:1461;S000000313:1459;S000000314:1459;S000000259:1447;S000000253:1437;S000000340:1413;S000000344:1401;S000000346:1401;S000000347:1401;S000000242:1380;S000000356:1373,189.8677801000004,280.44447682125644,245.06460877328962,313.06550625101744,False,False,False
linear_distance,linear-distance sampling,1.5,0.18,3754543510,10000,20,25416,4593,5407,0.4593,0.5407,11214,10295,3907,0,25416,0,4380,8.21010389390534,3677.924560363349,530.0281148714856,2953,6.430278810933245,620.3468833969506,14.675019704059984,S000000313:414;S000000314:414;S000000306:411;S000000344:407;S000000346:407;S000000347:407;S000000283:403;S000000284:403;S000000274:402;S000000253:401;S000000259:400;S000000356:397;S000000357:397;S000000358:397;S000000359:397;S000000328:397;S000000325:396;S000000291:391;S000000292:391;S000000293:391,172.00657919999867,973.2862741787723,926.1035359913374,1013.4296770161517,False,False,False
linear_distance,linear-distance sampling,1.5,0.2,770846889,10000,20,27422,4289,5711,0.4289,0.5711,11928,11219,4275,0,27422,0,4173,8.244999422649734,3808.5332591545225,1191.3425943915545,2986,6.721451369236478,830.0213050834755,20.49884610198653,S000000274:419;S000000283:418;S000000284:418;S000000313:411;S000000314:411;S000000259:411;S000000242:409;S000000306:407;S000000253:406;S000000356:405;S000000357:405;S000000358:405;S000000359:405;S000000291:400;S000000292:400;S000000293:400;S000000325:398;S000000371:398;S000000328:396;S000000233:396,154.15441350000037,1051.4662165454104,1011.9247158129938,1082.4385746124035,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.12,2199721088,10000,20,16492,4218,5782,0.4218,0.5782,7347,6612,2533,3921,12571,0,3444,7.1498313305504055,1273.8910705460148,30.77798844410613,1826,4.141966152320594,62.926422832089074,3.44515622319292,S000000306:1519;S000000295:1508;S000000313:1505;S000000314:1505;S000000291:1501;S000000292:1501;S000000293:1501;S000000325:1481;S000000328:1470;S000000283:1464;S000000284:1464;S000000259:1454;S000000274:1452;S000000340:1450;S000000356:1444;S000000357:1444;S000000358:1444;S000000359:1444;S000000253:1442;S000000344:1433,111.12440069999866,440.0797880438073,395.3311065210489,491.24097918414844,False,False,False
linear_distance,linear-distance sampling,0.5,0.12,2826128352,10000,20,16337,4151,5849,0.4151,0.5849,7188,6609,2540,0,16337,0,3373,7.10726492396914,1220.803984012768,29.50141165311512,1778,4.025184702503198,55.99064943974923,3.2701868664544747,S000000274:1645;S000000291:1637;S000000292:1637;S000000293:1637;S000000283:1632;S000000284:1632;S000000313:1631;S000000314:1631;S000000295:1627;S000000306:1627;S000000259:1600;S000000325:1599;S000000328:1594;S000000253:1578;S000000340:1557;S000000344:1551;S000000346:1551;S000000347:1551;S000000242:1532;S000000356:1508,205.4246022999996,427.93235688042813,384.5632869765704,477.3493777060598,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.15,2004561742,10000,20,20281,4111,5889,0.4111,0.5889,8976,8229,3076,15988,4293,0,3715,7.787887600513969,2411.218741466593,123.98172588087702,2208,5.351492104017188,210.92278191708533,6.692663673109586,S000000371:1062;S000000242:1043;S000000325:1020;S000000215:1020;S000000356:1017;S000000357:1017;S000000358:1017;S000000359:1017;S000000233:1015;S000000253:1009;S000000328:1008;S000000306:1001;S000000295:1000;S000000259:995;S000000291:990;S000000292:990;S000000293:990;S000000208:987;S000000313:980;S000000314:980,118.91715340000157,757.4848542201408,696.3162500482077,807.2962024026085,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.15,1585545789,10000,20,20175,4057,5943,0.4057,0.5943,8957,8110,3108,17944,2231,0,3596,7.666750644123997,2136.129112379793,90.9526648799492,2123,5.187425332431443,179.0070753995655,6.053119466300864,S000000371:1128;S000000242:1121;S000000253:1116;S000000233:1107;S000000215:1100;S000000259:1092;S000000295:1086;S000000306:1079;S000000291:1076;S000000292:1076;S000000293:1076;S000000208:1071;S000000313:1062;S000000314:1062;S000000356:1050;S000000357:1050;S000000358:1050;S000000359:1050;S000000325:1040;S000000274:1038,208.1377540000012,694.3413773209161,635.7816535929658,766.0002289600875,False,False,False
