model_key,model_name,alpha,p_event,seed,initialized_trajectories,sequential_steps,accepted_events,gate_passing_trajectories,gate_failing_trajectories,essentiality_gate_passing_fraction,essentiality_gate_failing_fraction,deletion_events,inversion_events,duplication_events,direct_hic_events,distance_fallback_events,uniform_events,structural_unique_endpoints_full_sample,structural_shannon_full_sample,structural_effective_shannon_full_sample,structural_inverse_simpson_full_sample,orf_unique_endpoints_full_sample,orf_shannon_full_sample,orf_effective_shannon_full_sample,orf_inverse_simpson_full_sample,top_missing_gate_genes,elapsed_seconds,effective_shannon_diversity_mean,effective_shannon_diversity_ci_low,effective_shannon_diversity_ci_high,pareto_optimal,passes_retention_0_50,passes_retention_0_70
linear_distance,linear-distance sampling,1.0,0.15,1037225636,10000,20,20530,4048,5952,0.4048,0.5952,9191,8132,3207,0,20530,0,3675,7.798017400604578,2435.7680350883675,133.45417229977366,2285,5.4401057499190255,230.46655399145124,6.963336288142322,S000000306:895;S000000274:891;S000000325:889;S000000313:884;S000000314:884;S000000328:880;S000000283:871;S000000284:871;S000000295:865;S000000340:864;S000000291:858;S000000292:858;S000000293:858;S000000344:856;S000000346:856;S000000347:856;S000000259:855;S000000253:845;S000000242:839;S000000356:802,219.1133249999993,773.4961651440152,722.4623887187109,826.822126284713,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.15,3687257994,10000,20,20050,3981,6019,0.3981,0.6019,8800,8206,3044,11303,8747,0,3561,7.684190667109913,2173.7100065012,98.28989524996749,2138,5.198976559220161,181.08681537327027,6.046950171411562,S000000325:1102;S000000328:1102;S000000306:1098;S000000295:1090;S000000313:1089;S000000314:1089;S000000291:1072;S000000292:1072;S000000293:1072;S000000253:1064;S000000283:1061;S000000284:1061;S000000371:1058;S000000259:1056;S000000274:1056;S000000233:1051;S000000340:1048;S000000356:1045;S000000357:1045;S000000358:1045,118.81887670000106,711.83932702502,646.3342251847145,786.3787412286638,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.15,3528955751,10000,20,18793,3527,6473,0.3527,0.6473,8309,7513,2971,4614,14179,0,3117,7.479611552477767,1771.5524870846675,75.14227811705292,1852,4.857525893869479,128.70537710403906,5.074426819990578,S000000283:1682;S000000284:1682;S000000274:1662;S000000306:1651;S000000313:1646;S000000314:1646;S000000295:1645;S000000291:1635;S000000292:1635;S000000293:1635;S000000259:1635;S000000253:1629;S000000325:1618;S000000328:1616;S000000233:1585;S000000242:1583;S000000340:1565;S000000356:1558;S000000357:1558;S000000358:1558,116.23908609999852,654.3755563609034,595.8043851675053,709.1680784679695,False,False,False
linear_distance,linear-distance sampling,1.0,0.18,1673311115,10000,20,22540,3477,6523,0.3477,0.6523,10123,8984,3433,0,22540,0,3286,7.877539696097831,2637.375824975089,331.77444496281475,2179,5.82253517280092,337.82741980751115,9.684988484108068,S000000295:1034;S000000291:1029;S000000292:1029;S000000293:1029;S000000283:1027;S000000284:1027;S000000274:1023;S000000313:1017;S000000314:1017;S000000306:1005;S000000328:997;S000000325:992;S000000242:991;S000000259:991;S000000253:987;S000000233:959;S000000340:958;S000000344:955;S000000346:955;S000000347:955,231.74096199999985,922.1200584372242,859.3846537863067,969.2856238824389,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.18,2061484420,10000,20,22669,3458,6542,0.3458,0.6542,9989,9202,3478,17726,4943,0,3256,7.852121678562015,2571.1837592690167,297.8124128312412,2128,5.861810994540853,351.35987901262786,10.300922432299268,S000000306:1220;S000000371:1198;S000000295:1197;S000000313:1187;S000000314:1187;S000000291:1185;S000000292:1185;S000000293:1185;S000000253:1169;S000000274:1163;S000000215:1160;S000000283:1148;S000000284:1148;S000000328:1141;S000000259:1139;S000000242:1132;S000000325:1130;S000000208:1124;S000000233:1111;S000000356:1109,122.923783799999,908.8882944076362,859.1094366446688,948.1347923163625,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.18,3604147398,10000,20,22677,3407,6593,0.3407,0.6593,10048,9248,3381,20215,2462,0,3221,7.868606063889029,2613.9194108508086,356.9936644625557,2051,5.694543738823723,297.24114304885893,9.038050033130656,S000000371:1290;S000000306:1226;S000000295:1217;S000000313:1206;S000000314:1206;S000000291:1195;S000000292:1195;S000000293:1195;S000000328:1193;S000000325:1182;S000000253:1166;S000000356:1166;S000000357:1166;S000000358:1166;S000000359:1166;S000000215:1154;S000000242:1150;S000000233:1149;S000000259:1137;S000000274:1132,196.8807811000006,934.1541646474552,877.8525277212418,983.7155482037862,False,False,False
linear_distance,linear-distance sampling,0.5,0.15,3791611920,10000,20,18652,3381,6619,0.3381,0.6619,8176,7628,2848,0,18652,0,2978,7.415447359854388,1661.452269212864,70.13455509267493,1697,4.547923197070964,94.43607939096177,4.325887104678487,S000000291:1879;S000000292:1879;S000000293:1879;S000000295:1877;S000000283:1872;S000000284:1872;S000000274:1853;S000000306:1827;S000000259:1810;S000000313:1803;S000000314:1803;S000000253:1781;S000000325:1780;S000000328:1779;S000000242:1747;S000000340:1726;S000000344:1715;S000000346:1715;S000000347:1715;S000000233:1704,219.15612150000013,639.7540708771472,593.0610106731261,695.7958644836515,False,False,False
linear_distance,linear-distance sampling,1.5,0.25,2950421996,10000,20,31300,3311,6689,0.3311,0.6689,13837,12707,4756,0,31300,0,3287,8.080701129325647,3231.4981406687784,2803.0480695474307,2664,7.1375420209883815,1258.3316320343024,47.49652746186277,S000000259:512;S000000274:502;S000000253:502;S000000344:494;S000000346:494;S000000347:494;S000000208:494;S000000283:494;S000000284:494;S000000356:492;S000000357:492;S000000358:492;S000000359:492;S000000233:492;S000000242:491;S000000371:490;S000000328:490;S000000340:488;S000000325:486;S000000215:478,146.65738200000123,1126.3115022599968,1112.7659154758953,1137.2868234740085,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.18,1937718534,10000,20,22271,3285,6715,0.3285,0.6715,9924,8992,3355,12567,9704,0,3096,7.808356275889355,2461.081769309719,303.76425052779734,2015,5.684409356509109,294.2440004121616,8.996518517468681,S000000371:1200;S000000325:1174;S000000242:1166;S000000328:1163;S000000306:1161;S000000295:1157;S000000283:1156;S000000284:1156;S000000253:1156;S000000259:1155;S000000274:1148;S000000356:1143;S000000357:1143;S000000358:1143;S000000359:1143;S000000291:1139;S000000292:1139;S000000293:1139;S000000313:1136;S000000314:1136,126.39985999999952,912.7496362280943,859.8805125432613,962.1440692808351,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.2,1091403980,10000,20,24267,3078,6922,0.3078,0.6922,10564,9964,3739,19057,5210,0,2946,7.833792441304249,2524.4852039621856,516.3551340745586,2026,5.96810728428814,390.765362632985,11.659550063995267,S000000371:1279;S000000325:1213;S000000306:1205;S000000242:1204;S000000295:1203;S000000356:1202;S000000357:1202;S000000358:1202;S000000359:1202;S000000313:1197;S000000314:1197;S000000328:1196;S000000233:1195;S000000215:1194;S000000208:1185;S000000253:1182;S000000291:1179;S000000292:1179;S000000293:1179;S000000259:1166,149.77953160000106,978.552146382866,938.87920354311,1020.1764462008687,False,False,False
linear_distance,linear-distance sampling,1.0,0.2,3518261095,10000,20,23934,3066,6934,0.3066,0.6934,10744,9593,3597,0,23934,0,2937,7.8347933434280765,2527.013231507423,533.9897750511249,2062,6.04483415074874,421.92777527405855,12.434826778840442,S000000283:1118;S000000284:1118;S000000274:1112;S000000291:1102;S000000292:1102;S000000293:1102;S000000295:1097;S000000313:1077;S000000314:1077;S000000325:1068;S000000306:1059;S000000259:1051;S000000328:1051;S000000253:1033;S000000356:1031;S000000357:1031;S000000358:1031;S000000359:1031;S000000340:1029;S000000344:1023,236.0513159000002,983.2037896592926,939.6783978419644,1020.1764462008687,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.2,780218145,10000,20,24121,3060,6940,0.306,0.694,10601,9901,3619,21369,2752,0,2937,7.842344437738157,2546.1671723366635,570.3947368421054,2020,6.086901554008211,440.0558074610721,13.40798442064266,S000000371:1441;S000000328:1369;S000000325:1365;S000000306:1363;S000000356:1350;S000000357:1350;S000000358:1350;S000000359:1350;S000000313:1325;S000000314:1325;S000000295:1324;S000000291:1320;S000000292:1320;S000000293:1320;S000000344:1315;S000000346:1315;S000000347:1315;S000000253:1312;S000000242:1308;S000000215:1305,160.3434326000006,990.510569260227,957.7436409391016,1034.3963548303389,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.2,4261704054,10000,20,23993,2941,7059,0.2941,0.7059,10493,9806,3694,13525,10468,0,2822,7.800090661340908,2440.8232559029548,546.2255131038837,1962,5.997664791846105,402.4878024172882,12.303093880372607,S000000371:1315;S000000306:1289;S000000356:1268;S000000357:1268;S000000358:1268;S000000359:1268;S000000328:1265;S000000325:1263;S000000313:1257;S000000314:1257;S000000295:1245;S000000291:1244;S000000292:1244;S000000293:1244;S000000340:1239;S000000344:1236;S000000346:1236;S000000347:1236;S000000283:1229;S000000284:1229,124.8836838999996,986.9145969430232,950.0361318040259,1026.0917137106676,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.18,4293388631,10000,20,21210,2758,7242,0.2758,0.7242,9379,8652,3179,5014,16196,0,2572,7.576336225556446,1951.466120177263,213.0093531223747,1686,5.341423042401042,208.8096439414738,7.355520099020424,S000000291:1882;S000000292:1882;S000000293:1882;S000000325:1878;S000000295:1877;S000000313:1876;S000000314:1876;S000000328:1876;S000000306:1870;S000000340:1860;S000000344:1847;S000000346:1847;S000000347:1847;S000000283:1841;S000000284:1841;S000000274:1823;S000000253:1799;S000000356:1796;S000000357:1796;S000000358:1796,122.8812659999985,860.8771477751834,808.6468349623442,909.5156786042522,False,False,False
linear_distance,linear-distance sampling,0.5,0.18,732349602,10000,20,20427,2680,7320,0.268,0.732,9029,8223,3175,0,20427,0,2498,7.5450320598146146,1891.3233719223745,207.8842257597686,1586,5.12005371935735,167.34435901107204,6.382698890599058,S000000306:2101;S000000295:2094;S000000283:2087;S000000284:2087;S000000291:2087;S000000292:2087;S000000293:2087;S000000313:2080;S000000314:2080;S000000274:2072;S000000259:2036;S000000325:2030;S000000328:2023;S000000253:2006;S000000340:1961;S000000242:1946;S000000344:1941;S000000346:1941;S000000347:1941;S000000233:1902,228.1211105000002,854.4250695118442,807.6675136367037,906.9965406805161,False,False,False
linear_distance,linear-distance sampling,1.5,0.3,2308636446,10000,20,34622,2658,7342,0.2658,0.7342,15333,13974,5315,0,34622,0,2648,7.875405669671693,2631.7535963947835,2552.3713872832373,2331,7.323848956280115,1516.0278796142943,109.35122585438342,S000000291:618;S000000292:618;S000000293:618;S000000295:618;S000000283:607;S000000284:607;S000000306:585;S000000274:582;S000000313:575;S000000314:575;S000000253:572;S000000259:570;S000000328:568;S000000242:568;S000000233:568;S000000344:560;S000000346:560;S000000347:560;S000000325:557;S000000340:553,151.45493700000043,1135.695591482205,1127.4848367157053,1142.61454525252,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.2,992375073,10000,20,21957,2426,7574,0.2426,0.7574,9764,8857,3336,5233,16724,0,2307,7.560811383646955,1921.40387675758,362.4954422271496,1542,5.471780958706659,237.88347637238465,8.604371281121615,S000000313:2005;S000000314:2005;S000000295:2002;S000000325:2001;S000000306:1993;S000000328:1990;S000000291:1988;S000000292:1988;S000000293:1988;S000000274:1975;S000000253:1968;S000000259:1968;S000000283:1965;S000000284:1965;S000000340:1958;S000000344:1940;S000000346:1940;S000000347:1940;S000000356:1929;S000000357:1929,123.8323722999994,943.8942886504141,900.3013260154323,990.5849262028732,False,False,False
linear_distance,linear-distance sampling,0.5,0.2,2160132656,10000,20,21716,2406,7594,0.2406,0.7594,9512,8768,3436,0,21716,0,2275,7.5178365017792625,1840.580889838723,293.87937861711856,1522,5.358332844306394,212.3705963044061,7.82820994098587,S000000274:2138;S000000283:2120;S000000284:2120;S000000259:2103;S000000306:2097;S000000291:2092;S000000292:2092;S000000293:2092;S000000295:2091;S000000253:2086;S000000313:2073;S000000314:2073;S000000325:2051;S000000242:2047;S000000328:2047;S000000340:1989;S000000344:1983;S000000346:1983;S000000347:1983;S000000233:1971,235.84223180000023,917.4972837573544,875.9561562469039,964.2071384880674,False,False,False
linear_distance,linear-distance sampling,1.0,0.25,92951844,10000,20,27071,2370,7630,0.237,0.763,11813,11056,4202,0,27071,0,2340,7.725728101918609,2265.9017944373827,1702.0909090909097,1823,6.4497914359859205,632.5703476423326,23.01385690755778,S000000291:1167;S000000292:1167;S000000293:1167;S000000295:1167;S000000274:1163;S000000306:1156;S000000283:1145;S000000284:1145;S000000313:1140;S000000314:1140;S000000259:1139;S000000328:1115;S000000325:1110;S000000253:1100;S000000242:1087;S000000340:1084;S000000344:1075;S000000346:1075;S000000347:1075;S000000233:1073,254.1342122999995,1101.968276559338,1079.8027693992515,1121.2043284878296,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.25,1592633087,10000,20,26848,2262,7738,0.2262,0.7738,11865,10832,4151,23766,3082,0,2238,7.688429106003339,2182.942695808897,1787.7861635220129,1739,6.503869459639967,667.7203576661698,27.1175298382481,S000000371:1606;S000000295:1499;S000000356:1487;S000000357:1487;S000000358:1487;S000000359:1487;S000000313:1485;S000000314:1485;S000000291:1475;S000000292:1475;S000000293:1475;S000000325:1475;S000000306:1471;S000000328:1466;S000000253:1430;S000000344:1429;S000000346:1429;S000000347:1429;S000000283:1425;S000000284:1425,145.94475460000103,1113.1028698581688,1096.8352047139997,1127.4848367157053,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.25,1135711084,10000,20,26791,2217,7783,0.2217,0.7783,11890,10751,4150,21057,5734,0,2193,7.668881077325165,2140.6848438805014,1773.7600144352216,1698,6.445923125673168,630.1280959820992,25.24662656729143,S000000371:1458;S000000356:1395;S000000357:1395;S000000358:1395;S000000359:1395;S000000328:1379;S000000325:1377;S000000306:1372;S000000313:1368;S000000314:1368;S000000295:1350;S000000344:1348;S000000346:1348;S000000347:1348;S000000340:1347;S000000291:1319;S000000292:1319;S000000293:1319;S000000394:1315;S000000242:1309,175.09004599999935,1111.8437422944912,1096.8352047139997,1126.017122640678,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.25,2443038446,10000,20,26614,2162,7838,0.2162,0.7838,11754,10787,4073,15112,11502,0,2136,7.637629148346186,2074.818892942896,1632.0684357541902,1655,6.399455941159109,601.5176878153025,24.127870003303585,S000000313:1473;S000000314:1473;S000000328:1460;S000000325:1456;S000000306:1432;S000000371:1425;S000000356:1422;S000000357:1422;S000000358:1422;S000000359:1422;S000000295:1420;S000000291:1414;S000000292:1414;S000000293:1414;S000000283:1394;S000000284:1394;S000000344:1392;S000000346:1392;S000000347:1392;S000000340:1388,131.6351263000015,1105.4589293144556,1085.6272723230056,1122.8793850140132,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.25,1877462373,10000,20,24192,1744,8256,0.1744,0.8256,10671,9724,3797,5678,18514,0,1711,7.396980730679067,1631.0524017044622,1085.487508922198,1299,5.997440483256844,402.3975310708309,17.352441807393873,S000000274:2167;S000000283:2159;S000000284:2159;S000000306:2154;S000000291:2151;S000000292:2151;S000000293:2151;S000000295:2148;S000000259:2147;S000000253:2147;S000000313:2128;S000000314:2128;S000000325:2112;S000000242:2110;S000000328:2094;S000000233:2058;S000000340:2050;S000000344:2032;S000000346:2032;S000000347:2032,129.3473670000003,1078.9795357023327,1058.385393693123,1098.0530567052024,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.3,4122858386,10000,20,28904,1715,8285,0.1715,0.8285,12811,11650,4443,22611,6293,0,1706,7.4337422074543005,1692.1280338954468,1629.4875346260394,1444,6.6711951402720215,789.3384110806671,52.22438253520126,S000000371:1591;S000000356:1530;S000000357:1530;S000000358:1530;S000000359:1530;S000000328:1484;S000000325:1479;S000000344:1477;S000000346:1477;S000000347:1477;S000000306:1470;S000000340:1462;S000000242:1453;S000000313:1452;S000000314:1452;S000000295:1451;S000000394:1449;S000000291:1432;S000000292:1432;S000000293:1432,210.8638864000004,1130.757161597681,1121.2043284878296,1138.4682401127916,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.3,2700327069,10000,20,28908,1707,8293,0.1707,0.8293,12665,11701,4542,25743,3165,0,1701,7.434513009236511,1693.432832005454,1666.0085763293307,1448,6.725050819649814,833.0143089662109,60.39691159705668,S000000371:1638;S000000306:1557;S000000295:1556;S000000253:1548;S000000291:1548;S000000292:1548;S000000293:1548;S000000313:1543;S000000314:1543;S000000328:1534;S000000242:1528;S000000325:1522;S000000259:1513;S000000274:1506;S000000356:1502;S000000357:1502;S000000358:1502;S000000359:1502;S000000283:1490;S000000284:1490,120.14188839999952,1136.8015506267955,1130.4594014800155,1142.61454525252,False,False,False
linear_distance,linear-distance sampling,1.0,0.3,1561271711,10000,20,29359,1682,8318,0.1682,0.8318,13000,11854,4505,0,29359,0,1674,7.415981990832519,1662.3407705536786,1612.9555302166475,1444,6.746773800543196,851.3078385112434,64.31873778020278,S000000295:1302;S000000291:1284;S000000292:1284;S000000293:1284;S000000306:1281;S000000283:1276;S000000284:1276;S000000313:1274;S000000314:1274;S000000325:1257;S000000274:1257;S000000328:1253;S000000340:1238;S000000344:1235;S000000346:1235;S000000347:1235;S000000356:1211;S000000357:1211;S000000358:1211;S000000359:1211,261.81009240000094,1132.7178406708758,1124.394912347227,1139.6445898043455,False,False,False
linear_distance,linear-distance sampling,0.5,0.25,1175439774,10000,20,23507,1582,8418,0.1582,0.8418,10424,9539,3544,0,23507,0,1547,7.28489857324263,1458.1132336595754,880.6206896551722,1156,5.760276835852039,317.4361944744867,14.160484327260374,S000000291:2321;S000000292:2321;S000000293:2321;S000000295:2320;S000000306:2314;S000000283:2300;S000000284:2300;S000000313:2297;S000000314:2297;S000000259:2292;S000000274:2292;S000000253:2278;S000000328:2277;S000000325:2272;S000000242:2238;S000000344:2205;S000000346:2205;S000000347:2205;S000000340:2203;S000000233:2190,242.4363884000004,1061.1659201235357,1044.2648741134806,1081.8187801264444,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.3,1581526928,10000,20,28275,1562,8438,0.1562,0.8438,12565,11420,4290,15958,12317,0,1556,7.345952259223903,1549.9101790340655,1530.642409033877,1314,6.531325031885329,686.3069879220941,44.57313018378456,S000000371:1535;S000000325:1515;S000000306:1510;S000000328:1509;S000000340:1498;S000000356:1496;S000000357:1496;S000000358:1496;S000000359:1496;S000000313:1493;S000000314:1493;S000000344:1485;S000000346:1485;S000000347:1485;S000000259:1479;S000000295:1477;S000000274:1473;S000000283:1473;S000000284:1473;S000000242:1471,132.92159849999916,1136.788716845726,1131.927302501595,1141.2307683764188,False,False,False
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.3,1407851898,10000,20,25441,1164,8836,0.1164,0.8836,11386,10286,3769,5973,19468,0,1156,7.042628778466617,1144.3920090153329,1096.194174757282,944,6.056188411912192,426.74575396003735,28.45583231822572,S000000283:2357;S000000284:2357;S000000274:2346;S000000295:2343;S000000291:2331;S000000292:2331;S000000293:2331;S000000259:2301;S000000253:2298;S000000306:2298;S000000325:2277;S000000313:2271;S000000314:2271;S000000328:2270;S000000340:2249;S000000344:2233;S000000346:2233;S000000347:2233;S000000242:2220;S000000356:2197,130.4579718999994,1124.9190458938265,1124.394912347227,1127.4848367157053,False,False,False
linear_distance,linear-distance sampling,0.5,0.3,3346694520,10000,20,25179,1144,8856,0.1144,0.8856,11058,10207,3914,0,25179,0,1139,7.032888832066169,1133.2997986435084,1114.7666098807492,937,6.093411796458027,442.9300232282973,31.042125237191616,S000000295:2428;S000000291:2421;S000000292:2421;S000000293:2421;S000000313:2397;S000000314:2397;S000000306:2396;S000000283:2392;S000000284:2392;S000000274:2388;S000000325:2377;S000000328:2375;S000000259:2352;S000000340:2330;S000000253:2326;S000000344:2298;S000000346:2298;S000000347:2298;S000000242:2289;S000000356:2253,251.70252340000025,1133.2997986435082,1133.2997986435084,1133.2997986435084,False,False,False
